dt_iso,humidity,temp,rain,dummy,rain_yesterday,rain_2d_ago,rain_3d_ago,rain_4d_ago,rain_5d_ago,rain_6d_ago,rain_7d_ago,temp_yesterday,humidity_yesterday
2003-01-31 00:00:00+00:00,81.83333333,23.14458333,0,0,0.5,0.36,0,2.96,0,0,0,22.07541667,84.08333333
2003-02-01 00:00:00+00:00,87.75,22.6225,1.03,1,0,0.5,0.36,0,2.96,0,0,23.14458333,81.83333333
2003-02-02 00:00:00+00:00,83.41666667,22.015,0,0,1.03,0,0.5,0.36,0,2.96,0,22.6225,87.75
2003-02-03 00:00:00+00:00,84,22.16541667,0.74,1,0,1.03,0,0.5,0.36,0,2.96,22.015,83.41666667
2003-02-04 00:00:00+00:00,86.66666667,20.36583333,2.54,1,0.74,0,1.03,0,0.5,0.36,0,22.16541667,84
2003-02-05 00:00:00+00:00,84.83333333,19.22791667,3.46,1,2.54,0.74,0,1.03,0,0.5,0.36,20.36583333,86.66666667
2003-02-06 00:00:00+00:00,84,19.59041667,0,0,3.46,2.54,0.74,0,1.03,0,0.5,19.22791667,84.83333333
2003-02-07 00:00:00+00:00,84.125,20.18083333,0,0,0,3.46,2.54,0.74,0,1.03,0,19.59041667,84
2003-02-08 00:00:00+00:00,81.875,22.04958333,0,0,0,0,3.46,2.54,0.74,0,1.03,20.18083333,84.125
2003-02-09 00:00:00+00:00,86.16666667,23.58375,0.5,1,0,0,0,3.46,2.54,0.74,0,22.04958333,81.875
2003-02-10 00:00:00+00:00,89.20833333,24.16583333,0,0,0.5,0,0,0,3.46,2.54,0.74,23.58375,86.16666667
2003-02-11 00:00:00+00:00,88.54166667,24.11375,0,0,0,0.5,0,0,0,3.46,2.54,24.16583333,89.20833333
2003-02-12 00:00:00+00:00,84.20833333,23.74291667,0,0,0,0,0.5,0,0,0,3.46,24.11375,88.54166667
2003-02-13 00:00:00+00:00,87.20833333,23.63625,0.11,1,0,0,0,0.5,0,0,0,23.74291667,84.20833333
2003-02-14 00:00:00+00:00,88.66666667,23.88041667,0.25,1,0.11,0,0,0,0.5,0,0,23.63625,87.20833333
2003-02-15 00:00:00+00:00,85.04166667,24.18583333,0,0,0.25,0.11,0,0,0,0.5,0,23.88041667,88.66666667
2003-02-16 00:00:00+00:00,86.54166667,24.05958333,0,0,0,0.25,0.11,0,0,0,0.5,24.18583333,85.04166667
2003-02-17 00:00:00+00:00,86.125,24.3675,0,0,0,0,0.25,0.11,0,0,0,24.05958333,86.54166667
2003-02-18 00:00:00+00:00,84.54166667,24.43125,0,0,0,0,0,0.25,0.11,0,0,24.3675,86.125
2003-02-19 00:00:00+00:00,88.75,24.00125,0,0,0,0,0,0,0.25,0.11,0,24.43125,84.54166667
2003-02-20 00:00:00+00:00,84.375,24.13208333,0,0,0,0,0,0,0,0.25,0.11,24.00125,88.75
2003-02-21 00:00:00+00:00,83.04166667,24.57166667,0,0,0,0,0,0,0,0,0.25,24.13208333,84.375
2003-02-22 00:00:00+00:00,84.91666667,24.42083333,0,0,0,0,0,0,0,0,0,24.57166667,83.04166667
2003-02-23 00:00:00+00:00,82,24.63958333,0,0,0,0,0,0,0,0,0,24.42083333,84.91666667
2003-02-24 00:00:00+00:00,85.625,24.21625,0,0,0,0,0,0,0,0,0,24.63958333,82
2003-02-25 00:00:00+00:00,85.58333333,24.31041667,0,0,0,0,0,0,0,0,0,24.21625,85.625
2003-02-26 00:00:00+00:00,83.91666667,24.3525,0,0,0,0,0,0,0,0,0,24.31041667,85.58333333
2003-02-27 00:00:00+00:00,83.41666667,24.16625,0,0,0,0,0,0,0,0,0,24.3525,83.91666667
2003-02-28 00:00:00+00:00,81.58333333,24.63041667,0,0,0,0,0,0,0,0,0,24.16625,83.41666667
2003-03-01 00:00:00+00:00,83.70833333,24.815,0,0,0,0,0,0,0,0,0,24.63041667,81.58333333
2003-03-02 00:00:00+00:00,84.58333333,25.28166667,0,0,0,0,0,0,0,0,0,24.815,83.70833333
2003-03-03 00:00:00+00:00,83,26.67333333,0,0,0,0,0,0,0,0,0,25.28166667,84.58333333
2003-03-04 00:00:00+00:00,79.625,27.50916667,0,0,0,0,0,0,0,0,0,26.67333333,83
2003-03-05 00:00:00+00:00,76.70833333,27.95416667,0,0,0,0,0,0,0,0,0,27.50916667,79.625
2003-03-06 00:00:00+00:00,74.79166667,27.02583333,0.18,1,0,0,0,0,0,0,0,27.95416667,76.70833333
2003-03-07 00:00:00+00:00,74.45833333,22.67958333,0,0,0.18,0,0,0,0,0,0,27.02583333,74.79166667
2003-03-08 00:00:00+00:00,73.58333333,21.5525,0,0,0,0.18,0,0,0,0,0,22.67958333,74.45833333
2003-03-09 00:00:00+00:00,79.25,21.52791667,19.66,1,0,0,0.18,0,0,0,0,21.5525,73.58333333
2003-03-10 00:00:00+00:00,80.08333333,21.26458333,1.78,1,19.66,0,0,0.18,0,0,0,21.52791667,79.25
2003-03-11 00:00:00+00:00,91.08333333,22.16458333,1.94,1,1.78,19.66,0,0,0.18,0,0,21.26458333,80.08333333
2003-03-12 00:00:00+00:00,84.29166667,23.96583333,0,0,1.94,1.78,19.66,0,0,0.18,0,22.16458333,91.08333333
2003-03-13 00:00:00+00:00,84.20833333,23.42333333,0.23,1,0,1.94,1.78,19.66,0,0,0.18,23.96583333,84.29166667
2003-03-14 00:00:00+00:00,83.54166667,23.41875,0,0,0.23,0,1.94,1.78,19.66,0,0,23.42333333,84.20833333
2003-03-15 00:00:00+00:00,84.08333333,23.7025,0,0,0,0.23,0,1.94,1.78,19.66,0,23.41875,83.54166667
2003-03-16 00:00:00+00:00,85.5,24.85125,0,0,0,0,0.23,0,1.94,1.78,19.66,23.7025,84.08333333
2003-03-17 00:00:00+00:00,82.41666667,25.40541667,0,0,0,0,0,0.23,0,1.94,1.78,24.85125,85.5
2003-03-18 00:00:00+00:00,85.04166667,25.55166667,0,0,0,0,0,0,0.23,0,1.94,25.40541667,82.41666667
2003-03-19 00:00:00+00:00,85.91666667,25.28291667,0,0,0,0,0,0,0,0.23,0,25.55166667,85.04166667
2003-03-20 00:00:00+00:00,76.875,24.28583333,0,0,0,0,0,0,0,0,0.23,25.28291667,85.91666667
2003-03-21 00:00:00+00:00,71.16666667,23.45458333,0,0,0,0,0,0,0,0,0,24.28583333,76.875
2003-03-22 00:00:00+00:00,78.54166667,23.20875,0.8,1,0,0,0,0,0,0,0,23.45458333,71.16666667
2003-03-23 00:00:00+00:00,79.75,23.46916667,0,0,0.8,0,0,0,0,0,0,23.20875,78.54166667
2003-03-24 00:00:00+00:00,77.875,23.96041667,0,0,0,0.8,0,0,0,0,0,23.46916667,79.75
2003-03-25 00:00:00+00:00,88,23.71791667,4.56,1,0,0,0.8,0,0,0,0,23.96041667,77.875
2003-03-26 00:00:00+00:00,92.58333333,24.06375,2.3,1,4.56,0,0,0.8,0,0,0,23.71791667,88
2003-03-27 00:00:00+00:00,86.20833333,24.84583333,0,0,2.3,4.56,0,0,0.8,0,0,24.06375,92.58333333
2003-03-28 00:00:00+00:00,84.04166667,25.26291667,0,0,0,2.3,4.56,0,0,0.8,0,24.84583333,86.20833333
2003-03-29 00:00:00+00:00,87.75,24.90208333,0,0,0,0,2.3,4.56,0,0,0.8,25.26291667,84.04166667
2003-03-30 00:00:00+00:00,82.45833333,26.25041667,0,0,0,0,0,2.3,4.56,0,0,24.90208333,87.75
2003-03-31 00:00:00+00:00,86.20833333,26.17041667,0,0,0,0,0,0,2.3,4.56,0,26.25041667,82.45833333
2003-04-01 00:00:00+00:00,86.5,26.33041667,1.83,1,0,0,0,0,0,2.3,4.56,26.17041667,86.20833333
2003-04-02 00:00:00+00:00,84.08333333,26.85541667,3.19,1,1.83,0,0,0,0,0,2.3,26.33041667,86.5
2003-04-03 00:00:00+00:00,82.58333333,27.58875,0,0,3.19,1.83,0,0,0,0,0,26.85541667,84.08333333
2003-04-04 00:00:00+00:00,81.58333333,27.45666667,1.01,1,0,3.19,1.83,0,0,0,0,27.58875,82.58333333
2003-04-05 00:00:00+00:00,85.08333333,25.87958333,0.69,1,1.01,0,3.19,1.83,0,0,0,27.45666667,81.58333333
2003-04-06 00:00:00+00:00,84.66666667,26.37041667,0.39,1,0.69,1.01,0,3.19,1.83,0,0,25.87958333,85.08333333
2003-04-07 00:00:00+00:00,84.33333333,26.86333333,0,0,0.39,0.69,1.01,0,3.19,1.83,0,26.37041667,84.66666667
2003-04-08 00:00:00+00:00,88.08333333,26.64291667,0,0,0,0.39,0.69,1.01,0,3.19,1.83,26.86333333,84.33333333
2003-04-09 00:00:00+00:00,87.45833333,26.11166667,0,0,0,0,0.39,0.69,1.01,0,3.19,26.64291667,88.08333333
2003-04-10 00:00:00+00:00,81.08333333,26.23208333,0,0,0,0,0,0.39,0.69,1.01,0,26.11166667,87.45833333
2003-04-11 00:00:00+00:00,82.16666667,26.64458333,0,0,0,0,0,0,0.39,0.69,1.01,26.23208333,81.08333333
2003-04-12 00:00:00+00:00,83.08333333,27.13,0,0,0,0,0,0,0,0.39,0.69,26.64458333,82.16666667
2003-04-13 00:00:00+00:00,77.91666667,27.73125,0,0,0,0,0,0,0,0,0.39,27.13,83.08333333
2003-04-14 00:00:00+00:00,78.33333333,26.3,0,0,0,0,0,0,0,0,0,27.73125,77.91666667
2003-04-15 00:00:00+00:00,83.04166667,25.25333333,0,0,0,0,0,0,0,0,0,26.3,78.33333333
2003-04-16 00:00:00+00:00,79.58333333,26.71083333,0,0,0,0,0,0,0,0,0,25.25333333,83.04166667
2003-04-17 00:00:00+00:00,80.375,27.32625,0,0,0,0,0,0,0,0,0,26.71083333,79.58333333
2003-04-18 00:00:00+00:00,80.79166667,27.23916667,0,0,0,0,0,0,0,0,0,27.32625,80.375
2003-04-19 00:00:00+00:00,77.45833333,27.25666667,0,0,0,0,0,0,0,0,0,27.23916667,80.79166667
2003-04-20 00:00:00+00:00,81.125,26.49583333,0.98,1,0,0,0,0,0,0,0,27.25666667,77.45833333
2003-04-21 00:00:00+00:00,80.33333333,27.24583333,0.11,1,0.98,0,0,0,0,0,0,26.49583333,81.125
2003-04-22 00:00:00+00:00,76.875,27.01833333,0,0,0.11,0.98,0,0,0,0,0,27.24583333,80.33333333
2003-04-23 00:00:00+00:00,76.875,27.50208333,0,0,0,0.11,0.98,0,0,0,0,27.01833333,76.875
2003-04-24 00:00:00+00:00,79.08333333,27.72416667,0,0,0,0,0.11,0.98,0,0,0,27.50208333,76.875
2003-04-25 00:00:00+00:00,82.66666667,27.84125,0,0,0,0,0,0.11,0.98,0,0,27.72416667,79.08333333
2003-04-26 00:00:00+00:00,84.375,27.34458333,1,1,0,0,0,0,0.11,0.98,0,27.84125,82.66666667
2003-04-27 00:00:00+00:00,81.83333333,27.51458333,0.3,1,1,0,0,0,0,0.11,0.98,27.34458333,84.375
2003-04-28 00:00:00+00:00,80.375,27.57916667,0,0,0.3,1,0,0,0,0,0.11,27.51458333,81.83333333
2003-04-29 00:00:00+00:00,78.54166667,27.51166667,0.8,1,0,0.3,1,0,0,0,0,27.57916667,80.375
2003-04-30 00:00:00+00:00,82.29166667,25.6125,0.87,1,0.8,0,0.3,1,0,0,0,27.51166667,78.54166667
2003-05-01 00:00:00+00:00,81,26.02208333,0,0,0.87,0.8,0,0.3,1,0,0,25.6125,82.29166667
2003-05-02 00:00:00+00:00,80.58333333,27.14875,0,0,0,0.87,0.8,0,0.3,1,0,26.02208333,81
2003-05-03 00:00:00+00:00,88.45833333,26.39583333,10.36,1,0,0,0.87,0.8,0,0.3,1,27.14875,80.58333333
2003-05-04 00:00:00+00:00,76.58333333,28.35375,0,0,10.36,0,0,0.87,0.8,0,0.3,26.39583333,88.45833333
2003-05-05 00:00:00+00:00,72.41666667,29.68041667,0,0,0,10.36,0,0,0.87,0.8,0,28.35375,76.58333333
2003-05-06 00:00:00+00:00,71.625,30.02958333,0,0,0,0,10.36,0,0,0.87,0.8,29.68041667,72.41666667
2003-05-07 00:00:00+00:00,79.375,29.44083333,0,0,0,0,0,10.36,0,0,0.87,30.02958333,71.625
2003-05-08 00:00:00+00:00,82.45833333,28.70791667,0,0,0,0,0,0,10.36,0,0,29.44083333,79.375
2003-05-09 00:00:00+00:00,82.58333333,28.1625,0.39,1,0,0,0,0,0,10.36,0,28.70791667,82.45833333
2003-05-10 00:00:00+00:00,81.83333333,27.51708333,0.45,1,0.39,0,0,0,0,0,10.36,28.1625,82.58333333
2003-05-11 00:00:00+00:00,82.66666667,27.82,1.76,1,0.45,0.39,0,0,0,0,0,27.51708333,81.83333333
2003-05-12 00:00:00+00:00,83.04166667,27.74666667,0.5,1,1.76,0.45,0.39,0,0,0,0,27.82,82.66666667
2003-05-13 00:00:00+00:00,82.875,27.85291667,0,0,0.5,1.76,0.45,0.39,0,0,0,27.74666667,83.04166667
2003-05-14 00:00:00+00:00,82.58333333,28.39208333,0,0,0,0.5,1.76,0.45,0.39,0,0,27.85291667,82.875
2003-05-15 00:00:00+00:00,83.875,28.56541667,0,0,0,0,0.5,1.76,0.45,0.39,0,28.39208333,82.58333333
2003-05-16 00:00:00+00:00,77.04166667,29.22791667,0,0,0,0,0,0.5,1.76,0.45,0.39,28.56541667,83.875
2003-05-17 00:00:00+00:00,70.95833333,30.11791667,0,0,0,0,0,0,0.5,1.76,0.45,29.22791667,77.04166667
2003-05-18 00:00:00+00:00,70.20833333,29.98166667,1.87,1,0,0,0,0,0,0.5,1.76,30.11791667,70.95833333
2003-05-19 00:00:00+00:00,81.08333333,28.33916667,0,0,1.87,0,0,0,0,0,0.5,29.98166667,70.20833333
2003-05-20 00:00:00+00:00,82.83333333,28.47791667,0.26,1,0,1.87,0,0,0,0,0,28.33916667,81.08333333
2003-05-21 00:00:00+00:00,81.91666667,28.59375,0,0,0.26,0,1.87,0,0,0,0,28.47791667,82.83333333
2003-05-22 00:00:00+00:00,77.125,28.47583333,0,0,0,0.26,0,1.87,0,0,0,28.59375,81.91666667
2003-05-23 00:00:00+00:00,73.08333333,29.03791667,0,0,0,0,0.26,0,1.87,0,0,28.47583333,77.125
2003-05-24 00:00:00+00:00,75.58333333,29.245,0.67,1,0,0,0,0.26,0,1.87,0,29.03791667,73.08333333
2003-05-25 00:00:00+00:00,82.75,28.52166667,5.69,1,0.67,0,0,0,0.26,0,1.87,29.245,75.58333333
2003-05-26 00:00:00+00:00,81.91666667,28.57791667,1.17,1,5.69,0.67,0,0,0,0.26,0,28.52166667,82.75
2003-05-27 00:00:00+00:00,76.79166667,29.84583333,0,0,1.17,5.69,0.67,0,0,0,0.26,28.57791667,81.91666667
2003-05-28 00:00:00+00:00,79.70833333,29.20041667,0.78,1,0,1.17,5.69,0.67,0,0,0,29.84583333,76.79166667
2003-05-29 00:00:00+00:00,85.70833333,27.66333333,10.2,1,0.78,0,1.17,5.69,0.67,0,0,29.20041667,79.70833333
2003-05-30 00:00:00+00:00,83.66666667,27.53083333,0,0,10.2,0.78,0,1.17,5.69,0.67,0,27.66333333,85.70833333
2003-05-31 00:00:00+00:00,85.29166667,27.84375,0.82,1,0,10.2,0.78,0,1.17,5.69,0.67,27.53083333,83.66666667
2003-06-01 00:00:00+00:00,85.58333333,27.24791667,0.34,1,0.82,0,10.2,0.78,0,1.17,5.69,27.84375,85.29166667
2003-06-02 00:00:00+00:00,77.95833333,28.27208333,0,0,0.34,0.82,0,10.2,0.78,0,1.17,27.24791667,85.58333333
2003-06-03 00:00:00+00:00,83.79166667,27.8575,0,0,0,0.34,0.82,0,10.2,0.78,0,28.27208333,77.95833333
2003-06-04 00:00:00+00:00,82.29166667,28.35125,1.4,1,0,0,0.34,0.82,0,10.2,0.78,27.8575,83.79166667
2003-06-05 00:00:00+00:00,77.54166667,29.19166667,0.29,1,1.4,0,0,0.34,0.82,0,10.2,28.35125,82.29166667
2003-06-06 00:00:00+00:00,75.16666667,29.9225,0,0,0.29,1.4,0,0,0.34,0.82,0,29.19166667,77.54166667
2003-06-07 00:00:00+00:00,71.45833333,30.39791667,0,0,0,0.29,1.4,0,0,0.34,0.82,29.9225,75.16666667
2003-06-08 00:00:00+00:00,66.91666667,30.93708333,0,0,0,0,0.29,1.4,0,0,0.34,30.39791667,71.45833333
2003-06-09 00:00:00+00:00,62.875,31.64208333,0,0,0,0,0,0.29,1.4,0,0,30.93708333,66.91666667
2003-06-10 00:00:00+00:00,61.91666667,31.905,0,0,0,0,0,0,0.29,1.4,0,31.64208333,62.875
2003-06-11 00:00:00+00:00,60.875,31.74333333,0,0,0,0,0,0,0,0.29,1.4,31.905,61.91666667
2003-06-12 00:00:00+00:00,70.33333333,30.87083333,0,0,0,0,0,0,0,0,0.29,31.74333333,60.875
2003-06-13 00:00:00+00:00,67.04166667,31.28666667,0.28,1,0,0,0,0,0,0,0,30.87083333,70.33333333
2003-06-14 00:00:00+00:00,75.875,29.44916667,0.31,1,0.28,0,0,0,0,0,0,31.28666667,67.04166667
2003-06-15 00:00:00+00:00,84.70833333,27.71,10.71,1,0.31,0.28,0,0,0,0,0,29.44916667,75.875
2003-06-16 00:00:00+00:00,85.29166667,27.51833333,2.42,1,10.71,0.31,0.28,0,0,0,0,27.71,84.70833333
2003-06-17 00:00:00+00:00,81.29166667,28.34666667,0,0,2.42,10.71,0.31,0.28,0,0,0,27.51833333,85.29166667
2003-06-18 00:00:00+00:00,82.625,28.49583333,1.74,1,0,2.42,10.71,0.31,0.28,0,0,28.34666667,81.29166667
2003-06-19 00:00:00+00:00,75.79166667,29.86875,0,0,1.74,0,2.42,10.71,0.31,0.28,0,28.49583333,82.625
2003-06-20 00:00:00+00:00,73.5,30.18083333,0,0,0,1.74,0,2.42,10.71,0.31,0.28,29.86875,75.79166667
2003-06-21 00:00:00+00:00,82,28.56583333,3.73,1,0,0,1.74,0,2.42,10.71,0.31,30.18083333,73.5
2003-06-22 00:00:00+00:00,80.25,28.42583333,1.34,1,3.73,0,0,1.74,0,2.42,10.71,28.56583333,82
2003-06-23 00:00:00+00:00,75.95833333,29.51625,0,0,1.34,3.73,0,0,1.74,0,2.42,28.42583333,80.25
2003-06-24 00:00:00+00:00,75.20833333,29.45125,0,0,0,1.34,3.73,0,0,1.74,0,29.51625,75.95833333
2003-06-25 00:00:00+00:00,70.5,30.35708333,0,0,0,0,1.34,3.73,0,0,1.74,29.45125,75.20833333
2003-06-26 00:00:00+00:00,65.45833333,30.95916667,0,0,0,0,0,1.34,3.73,0,0,30.35708333,70.5
2003-06-27 00:00:00+00:00,67,30.37625,0,0,0,0,0,0,1.34,3.73,0,30.95916667,65.45833333
2003-06-28 00:00:00+00:00,69.79166667,29.47916667,0,0,0,0,0,0,0,1.34,3.73,30.37625,67
2003-06-29 00:00:00+00:00,82.25,28.34833333,2.86,1,0,0,0,0,0,0,1.34,29.47916667,69.79166667
2003-06-30 00:00:00+00:00,82.04166667,27.6475,1.16,1,2.86,0,0,0,0,0,0,28.34833333,82.25
2003-07-01 00:00:00+00:00,78.58333333,28.27666667,1.84,1,1.16,2.86,0,0,0,0,0,27.6475,82.04166667
2003-07-02 00:00:00+00:00,79.33333333,28.29208333,0,0,1.84,1.16,2.86,0,0,0,0,28.27666667,78.58333333
2003-07-03 00:00:00+00:00,79.58333333,28.67916667,0.18,1,0,1.84,1.16,2.86,0,0,0,28.29208333,79.33333333
2003-07-04 00:00:00+00:00,78.04166667,28.69875,0,0,0.18,0,1.84,1.16,2.86,0,0,28.67916667,79.58333333
2003-07-05 00:00:00+00:00,77.41666667,28.09625,0,0,0,0.18,0,1.84,1.16,2.86,0,28.69875,78.04166667
2003-07-06 00:00:00+00:00,76.375,28.65875,0,0,0,0,0.18,0,1.84,1.16,2.86,28.09625,77.41666667
2003-07-07 00:00:00+00:00,72.08333333,29.40833333,0.7,1,0,0,0,0.18,0,1.84,1.16,28.65875,76.375
2003-07-08 00:00:00+00:00,73.04166667,29.67791667,0.32,1,0.7,0,0,0,0.18,0,1.84,29.40833333,72.08333333
2003-07-09 00:00:00+00:00,74.95833333,29.31791667,0,0,0.32,0.7,0,0,0,0.18,0,29.67791667,73.04166667
2003-07-10 00:00:00+00:00,73.25,29.33291667,0,0,0,0.32,0.7,0,0,0,0.18,29.31791667,74.95833333
2003-07-11 00:00:00+00:00,84.875,27.50583333,4.36,1,0,0,0.32,0.7,0,0,0,29.33291667,73.25
2003-07-12 00:00:00+00:00,78.58333333,28.69958333,0,0,4.36,0,0,0.32,0.7,0,0,27.50583333,84.875
2003-07-13 00:00:00+00:00,80.125,28.65958333,0,0,0,4.36,0,0,0.32,0.7,0,28.69958333,78.58333333
2003-07-14 00:00:00+00:00,75.79166667,28.31541667,0,0,0,0,4.36,0,0,0.32,0.7,28.65958333,80.125
2003-07-15 00:00:00+00:00,75.45833333,28.93416667,0,0,0,0,0,4.36,0,0,0.32,28.31541667,75.79166667
2003-07-16 00:00:00+00:00,78.08333333,29.13375,0,0,0,0,0,0,4.36,0,0,28.93416667,75.45833333
2003-07-17 00:00:00+00:00,75.79166667,29.35208333,0,0,0,0,0,0,0,4.36,0,29.13375,78.08333333
2003-07-18 00:00:00+00:00,74.20833333,29.57,0,0,0,0,0,0,0,0,4.36,29.35208333,75.79166667
2003-07-19 00:00:00+00:00,75.33333333,30.01208333,0,0,0,0,0,0,0,0,0,29.57,74.20833333
2003-07-20 00:00:00+00:00,72.125,30.08458333,0,0,0,0,0,0,0,0,0,30.01208333,75.33333333
2003-07-21 00:00:00+00:00,76.125,29.78333333,0,0,0,0,0,0,0,0,0,30.08458333,72.125
2003-07-22 00:00:00+00:00,75.29166667,29.42708333,0.5,1,0,0,0,0,0,0,0,29.78333333,76.125
2003-07-23 00:00:00+00:00,73.20833333,30.24875,0,0,0.5,0,0,0,0,0,0,29.42708333,75.29166667
2003-07-24 00:00:00+00:00,62.54166667,30.04208333,0,0,0,0.5,0,0,0,0,0,30.24875,73.20833333
2003-07-25 00:00:00+00:00,60.58333333,30.49416667,0,0,0,0,0.5,0,0,0,0,30.04208333,62.54166667
2003-07-26 00:00:00+00:00,72.625,29.855,0,0,0,0,0,0.5,0,0,0,30.49416667,60.58333333
2003-07-27 00:00:00+00:00,79.125,28.61791667,0,0,0,0,0,0,0.5,0,0,29.855,72.625
2003-07-28 00:00:00+00:00,78.08333333,28.7875,0,0,0,0,0,0,0,0.5,0,28.61791667,79.125
2003-07-29 00:00:00+00:00,83.58333333,27.59041667,3.01,1,0,0,0,0,0,0,0.5,28.7875,78.08333333
2003-07-30 00:00:00+00:00,78.91666667,28.29208333,0.28,1,3.01,0,0,0,0,0,0,27.59041667,83.58333333
2003-07-31 00:00:00+00:00,74.20833333,29.86791667,0,0,0.28,3.01,0,0,0,0,0,28.29208333,78.91666667
2003-08-01 00:00:00+00:00,69.625,30.5875,0,0,0,0.28,3.01,0,0,0,0,29.86791667,74.20833333
2003-08-02 00:00:00+00:00,73.875,29.86291667,0,0,0,0,0.28,3.01,0,0,0,30.5875,69.625
2003-08-03 00:00:00+00:00,76.95833333,29.0875,0,0,0,0,0,0.28,3.01,0,0,29.86291667,73.875
2003-08-04 00:00:00+00:00,79.5,29.07833333,0,0,0,0,0,0,0.28,3.01,0,29.0875,76.95833333
2003-08-05 00:00:00+00:00,78.45833333,29.3325,0,0,0,0,0,0,0,0.28,3.01,29.07833333,79.5
2003-08-06 00:00:00+00:00,78.25,29.3925,2.14,1,0,0,0,0,0,0,0.28,29.3325,78.45833333
2003-08-07 00:00:00+00:00,82.70833333,28.58541667,4.28,1,2.14,0,0,0,0,0,0,29.3925,78.25
2003-08-08 00:00:00+00:00,82.25,29.35916667,4.45,1,4.28,2.14,0,0,0,0,0,28.58541667,82.70833333
2003-08-09 00:00:00+00:00,74.375,30.945,3,1,4.45,4.28,2.14,0,0,0,0,29.35916667,82.25
2003-08-10 00:00:00+00:00,72.95833333,30.515,0,0,3,4.45,4.28,2.14,0,0,0,30.945,74.375
2003-08-11 00:00:00+00:00,64.16666667,30.73458333,0,0,0,3,4.45,4.28,2.14,0,0,30.515,72.95833333
2003-08-12 00:00:00+00:00,73.58333333,29.79333333,0.1,1,0,0,3,4.45,4.28,2.14,0,30.73458333,64.16666667
2003-08-13 00:00:00+00:00,74.66666667,30.34333333,0,0,0.1,0,0,3,4.45,4.28,2.14,29.79333333,73.58333333
2003-08-14 00:00:00+00:00,74.33333333,30.30583333,0,0,0,0.1,0,0,3,4.45,4.28,30.34333333,74.66666667
2003-08-15 00:00:00+00:00,71,30.69541667,0,0,0,0,0.1,0,0,3,4.45,30.30583333,74.33333333
2003-08-16 00:00:00+00:00,72.75,29.88875,0,0,0,0,0,0.1,0,0,3,30.69541667,71
2003-08-17 00:00:00+00:00,84.125,28.1925,2.56,1,0,0,0,0,0.1,0,0,29.88875,72.75
2003-08-18 00:00:00+00:00,87.79166667,27.145,4.36,1,2.56,0,0,0,0,0.1,0,28.1925,84.125
2003-08-19 00:00:00+00:00,83.375,27.45916667,4.26,1,4.36,2.56,0,0,0,0,0.1,27.145,87.79166667
2003-08-20 00:00:00+00:00,85.875,27.15291667,4.09,1,4.26,4.36,2.56,0,0,0,0,27.45916667,83.375
2003-08-21 00:00:00+00:00,73.58333333,28.86291667,0,0,4.09,4.26,4.36,2.56,0,0,0,27.15291667,85.875
2003-08-22 00:00:00+00:00,70.70833333,29.35875,1,1,0,4.09,4.26,4.36,2.56,0,0,28.86291667,73.58333333
2003-08-23 00:00:00+00:00,79.16666667,27.92541667,0,0,1,0,4.09,4.26,4.36,2.56,0,29.35875,70.70833333
2003-08-24 00:00:00+00:00,80.45833333,28.14916667,1.02,1,0,1,0,4.09,4.26,4.36,2.56,27.92541667,79.16666667
2003-08-25 00:00:00+00:00,60.95833333,29.71041667,0.3,1,1.02,0,1,0,4.09,4.26,4.36,28.14916667,80.45833333
2003-08-26 00:00:00+00:00,63.875,29.745,0.5,1,0.3,1.02,0,1,0,4.09,4.26,29.71041667,60.95833333
2003-08-27 00:00:00+00:00,65.33333333,30.50833333,0,0,0.5,0.3,1.02,0,1,0,4.09,29.745,63.875
2003-08-28 00:00:00+00:00,74.41666667,29.92041667,0,0,0,0.5,0.3,1.02,0,1,0,30.50833333,65.33333333
2003-08-29 00:00:00+00:00,76.83333333,29.05625,0,0,0,0,0.5,0.3,1.02,0,1,29.92041667,74.41666667
2003-08-30 00:00:00+00:00,75.75,29.29791667,0.34,1,0,0,0,0.5,0.3,1.02,0,29.05625,76.83333333
2003-08-31 00:00:00+00:00,78.75,28.74458333,3.7,1,0.34,0,0,0,0.5,0.3,1.02,29.29791667,75.75
2003-09-01 00:00:00+00:00,79.125,28.40083333,3.89,1,3.7,0.34,0,0,0,0.5,0.3,28.74458333,78.75
2003-09-02 00:00:00+00:00,81.45833333,28.51125,8.21,1,3.89,3.7,0.34,0,0,0,0.5,28.40083333,79.125
2003-09-03 00:00:00+00:00,83.20833333,27.19625,22.04,1,8.21,3.89,3.7,0.34,0,0,0,28.51125,81.45833333
2003-09-04 00:00:00+00:00,81.04166667,27.38625,7.64,1,22.04,8.21,3.89,3.7,0.34,0,0,27.19625,83.20833333
2003-09-05 00:00:00+00:00,85.70833333,27.21666667,1.66,1,7.64,22.04,8.21,3.89,3.7,0.34,0,27.38625,81.04166667
2003-09-06 00:00:00+00:00,83.58333333,27.12125,2.23,1,1.66,7.64,22.04,8.21,3.89,3.7,0.34,27.21666667,85.70833333
2003-09-07 00:00:00+00:00,85.08333333,26.92333333,5.95,1,2.23,1.66,7.64,22.04,8.21,3.89,3.7,27.12125,83.58333333
2003-09-08 00:00:00+00:00,88.08333333,26.79375,6.44,1,5.95,2.23,1.66,7.64,22.04,8.21,3.89,26.92333333,85.08333333
2003-09-09 00:00:00+00:00,83.70833333,27.64125,0,0,6.44,5.95,2.23,1.66,7.64,22.04,8.21,26.79375,88.08333333
